region,inat_place_id,taxon_group,animal_species,animal_common,taxon_id,observation_count,fetched_on,source
"Dallas County, TX",1281,Lepidoptera,Proteoteras crescentana,Black-crescent Proteoteras Moth,228845,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psamatodes abydata,Dot-lined Angle,228899,83,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psaphida resumens,Figure-eight Sallow,209329,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psaphida rolandi,Roland's Sallow,228905,28,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psara obscuralis,Obscure Psara Moth,324627,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pselnophorus belfragei,Belfrage's Plume Moth,349724,18,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudaletia unipuncta,Armyworm Moth,1671287,264,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudeustrotia carneola,Pink-barred Pseudeustrotia Moth,143118,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudeustrotia indeterminata,,229080,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudexentera hodsoni,,417021,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudexentera spoliana,Bare-patched Leafroller Moth,229087,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudogalleria inimicella,Inimical Borer Moth,417038,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudotelphusa palliderosacella,,229179,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pseudothyris sepulchralis,Mournful Thyris Moth,82788,115,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psilocorsis cryptolechiella,Black-fringed Leaftier Moth,229229,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psilocorsis reflexella,Dotted Leaftier Moth,147992,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psyche casta,Common Bagworm Moth,61413,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Psychomorpha epimenis,Grapevine Epimenis Moth,60774,40,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ptichodis vinculum,Black-tipped Ptichodis Moth,229393,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyralis farinalis,Meal moth,199870,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta acrionalis,Mint-loving Pyrausta Moth,142998,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta bicoloralis,Bicolored Pyrausta Moth,205301,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta demantrialis,,471920,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta inornatalis,Inornate Pyrausta Moth,335840,164,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta laticlavia,Southern Purple Mint Moth,204081,214,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta onythesalis,Golden Pyrausta Moth,361807,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta pseuderosnealis,Yellow-banded Pyrausta,470656,83,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta signatalis,Raspberry Pyrausta Moth,135260,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta tyralis,Coffee-loving Pyrausta Moth,81752,20,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyrausta volupialis,Volupial Mint Moth,210615,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pyromorpha dimidiata,Orange-patched Smoky Moth,60754,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Rachiplusia ou,Gray Looper Moth,203441,138,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Raphia frater,Brother Moth,229817,24,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Renia adspergillus,Speckled Renia Moth,126992,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Renia flavipunctalis,Yellow-spotted Renia Moth,205302,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Reynosa floscella,,508181,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Rhyacionia frustrana,Nantucket Pine Tip Moth,343662,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Rifargia subrotata,Small Prominent,1372879,25,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Rifseria fuscotaeniaella,,370802,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Rivula propinqualis,Spotted Grass Moth,81674,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Rudenia leguminana,Black-tipped Rudenia Moth,258627,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Salebriaria ademptandella,,333615,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Salebriaria annulosella,Black-patched Salebriaria Moth,230368,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Salebriaria engeli,Engel's Salebriaria Moth,230369,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Salebriaria pumilella,,709640,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Salebriaria simpliciella,,922925,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Salobrena sincera,Sincere Salobrena Moth,418023,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Samea castellalis,Stained-glass Moth,330498,63,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Samea multiplicalis,Salvinia Stem Borer Moth,324645,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Satyrium alcestis,Soapberry Hairstreak,1486773,20,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Satyrium calanus,Banded Hairstreak,58539,16,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Satyrium favonius,Oak Hairstreak,230441,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Saucrobotys futilalis,Dogbane Saucrobotys Moth,146889,35,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia arcigera,Arcigera Flower Moth,143196,77,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia bina,,230524,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia chrysellus,Chrysellus Flower Moth,230527,16,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia gracilenta,Slender Flower Moth,230534,32,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia grandimedia,,230535,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia jaguarina,Jaguar Flower Moth,230540,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia mitis,,230545,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia nundina,Goldenrod Flower Moth,230549,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia rivulosa,Ragweed Flower Moth,143382,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia sanguinea,Bleeding Flower Moth,230559,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia saturata,Brown Flower Moth,230560,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia siren,Alluring Schinia Moth,230564,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia thoreaui,Thoreau's Flower Moth,230569,12,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schinia trifascia,Three-lined Flower Moth,230570,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schizura ipomaeae,Morning-glory Prominent,204014,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Schreckensteinia erythriella,,416964,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sciota celtidella,Hackberry Leafroller Moth,230619,52,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sciota rubrisparsella,Red-splashed Leafroller Moth,417139,52,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sciota uvinella,Sweetgum Leafroller Moth,333625,31,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Scolecocampa liburna,Deadwood Borer Moth,230641,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Scopula benitaria,,479202,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Scopula limboundata,Large Lace-border Moth,81680,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Scopula umbilicata,Swag-lined Wave,362738,12,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Scythris fuscicomella,,333737,14,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Scythris trivinctella,Banded Scythris Moth,332481,118,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sericaglaea signata,Variable Sallow,230841,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sericoplaga externalis,Falcate Sericoplaga,230846,61,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sinoe chambersi,,492199,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Smerinthus jamaicensis,Twin-spotted Sphinx,142993,18,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sonia constrictana,Constricted Sonia Moth,417010,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sparganothis demissana,,510072,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sparganothis distincta,Distinct Sparganothis Moth,324666,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sparganothis pulcherrimana,Beautiful Sparganothis,321406,62,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sparganothis sulfureana,Sparganothis Fruitworm Moth,81683,16,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sparganothoides lentiginosana,Lentiginos Moth,326756,209,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sphacelodes vulneraria,Hübner's Olive,324108,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sphenarches anisodactylus,Fire-flag Plume Moth,134123,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sphinx libocedrus,Incense Cedar Sphinx,143815,18,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spiloloma lunilinea,Moon-lined Moth,231404,47,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spilosoma dubia,Dubious Tiger Moth,231407,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spilosoma virginica,Virginian Tiger Moth,60839,227,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spodoptera dolichos,Sweet Potato Armyworm Moth,231423,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spodoptera eridania,Southern Armyworm Moth,231424,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spodoptera exigua,Beet Armyworm Moth,231425,14,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spodoptera frugiperda,Fall Armyworm Moth,132468,168,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spodoptera latifascia,Velvet Armyworm Moth,325940,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spodoptera ornithogalli,Yellow-striped Armyworm Moth,118930,406,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spoladea recurvalis,Hawaiian Beet Webworm Moth,52043,222,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spragueia dama,Southern Spragueia Moth,231434,14,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spragueia guttata,Spotted Spragueia,472635,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Spragueia leo,Common Spragueia Moth,143592,30,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Staphylus hayhurstii,Hayhurst's Scallopwing,127304,77,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stegasta bosqueella,Red-necked Peanutworm Moth,324646,159,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stegasta capitella,Teaweed Moth,513311,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Steniodes declivalis,,1097713,12,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stigmella intermedia,,231751,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stigmella nigriverticella,,743367,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stigmella resplendensella,,881744,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stigmella rhoifoliella,,552037,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stigmella rosaefoliella,,231756,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Streptopalpia minusculalis,,417122,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Strobisia proserpinella,Tragic Goddess,496583,18,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Strymon istapa,Mallow Scrub-Hairstreak,132553,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Strymon melinus,Gray Hairstreak,50931,1990,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Stylopalpia scobiella,,512694,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Suleima helianthana,Sunflower Bud Moth,417012,28,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sunira bicolorago,Bicolored Sallow,154353,46,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Symmerista albifrons,White-headed Prominent,232055,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Symmetrischema striatella,Streaked Twirler,367219,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Sympistis dinalda,Netted Sallow,232077,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Synanthedon decipiens,Oak Gall Borer Moth,69826,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Synanthedon scitula,Dogwood Borer Moth,232126,12,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Synchlora aerata,Wavy-lined Emerald,126204,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Synchlora frondaria,Southern Emerald,207924,195,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Syngamia florella,Orange-spotted Flower Moth,82175,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Syssphinx bicolor,Honey Locust Moth,81588,25,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tacoma feriella,,417142,60,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tampa dimediatella,Tampa Moth,232284,26,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tarache aprica,Exposed Bird Dropping Moth,232308,96,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tarache lanceolata,,479285,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tarache quadriplaga,Four-patched Bird-dropping Moth,332265,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tarache tetragona,Four-spotted Bird-dropping Moth,232311,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Taygete attributella,Triangle-marked Twirler Moth,232337,50,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tebenna gnaphaliella,Everlasting Tebenna Moth,326040,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tetanolita floridana,Florida Tetanolita Moth,232390,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tetanolita mynesalis,Smoky Tetanolita Moth,154333,141,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Theisoa constrictella,Constricted Twirler,416912,45,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Thyridopteryx ephemeraeformis,Evergreen Bagworm Moth,121594,149,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Thyris maculata,Spotted Thyris Moth,232592,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Thysania zenobia,Owl Moth,232597,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Timandra amaturaria,Cross-lined Wave,142994,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tinea apicimaculella,Dark-collared Tinea Moth,257423,64,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tinea pellionella,Case-bearing Clothes Moth,193928,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tischeria quercitella,Oak Blotch Miner Moth,336030,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tlascala reductella,Tlascala Moth,178834,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tolype velleda,Large Tolype Moth,143323,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tornos scolopacinaria,Dimorphic Gray,232754,16,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Trichoplusia ni,Cabbage Looper Moth,202789,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Triclonella bicoloripennis,,504202,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Triclonella determinatella,Orange-banded Triclonella,371429,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Triprocris smithsoniana,,474966,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tripudia balteata,Belted Tripudia Moth,178723,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tripudia flavofasciata,Orange-banded Tripudia Moth,233018,52,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tripudia luxuriosa,Luxurious Tripudia Moth,336685,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tripudia quadrifera,Harp-winged Tripudia Moth,233019,155,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tripudia rectangula,Rectangular Tripudia Moth,475311,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Tyrissa multilinea,,470211,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Udea rubigalis,Celery Leaftier Moth,143615,504,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Untomia albistrigella,,416947,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Urbanus proteus,Long-tailed Skipper,67435,46,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Uresiphita reversalis,Genista Broom Moth,121716,91,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Urola nivalis,Snowy Urola Moth,132736,149,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Utetheisa ornatrix,Ornate Bella Moth,67440,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Vanessa annabella,West Coast Lady,50786,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Vanessa atalanta,Red Admiral,49133,1235,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Vanessa cardui,Painted Lady,48548,643,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Vanessa virginiensis,American Lady,48549,590,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
